Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 6 [30720/49000 (63%)]	Train Loss: 2.001808	Val Loss: 2.038469	Val Acc: 34
Train Epoch: 6 [32000/49000 (65%)]	Train Loss: 1.773018	Val Loss: 2.030858	Val Acc: 34
Train Epoch: 6 [33280/49000 (68%)]	Train Loss: 1.770866	Val Loss: 2.003193	Val Acc: 32
Train Epoch: 6 [34560/49000 (70%)]	Train Loss: 2.001353	Val Loss: 2.073586	Val Acc: 31
Train Epoch: 6 [35840/49000 (73%)]	Train Loss: 2.113022	Val Loss: 1.961528	Val Acc: 34
Train Epoch: 6 [37120/49000 (76%)]	Train Loss: 1.966480	Val Loss: 1.989083	Val Acc: 33
Train Epoch: 6 [38400/49000 (78%)]	Train Loss: 1.768787	Val Loss: 1.996564	Val Acc: 35
Train Epoch: 6 [39680/49000 (81%)]	Train Loss: 2.140188	Val Loss: 2.009439	Val Acc: 34
Train Epoch: 6 [40960/49000 (84%)]	Train Loss: 1.883317	Val Loss: 1.996436	Val Acc: 34
Train Epoch: 6 [42240/49000 (86%)]	Train Loss: 1.742566	Val Loss: 2.035474	Val Acc: 35
Train Epoch: 6 [43520/49000 (89%)]	Train Loss: 1.978270	Val Loss: 2.010961	Val Acc: 33
Train Epoch: 6 [44800/49000 (91%)]	Train Loss: 1.851187	Val Loss: 2.033336	Val Acc: 32
Train Epoch: 6 [46080/49000 (94%)]	Train Loss: 1.863747	Val Loss: 2.041290	Val Acc: 32
Train Epoch: 6 [47360/49000 (97%)]	Train Loss: 1.722724	Val Loss: 2.007596	Val Acc: 33
Train Epoch: 6 [48640/49000 (99%)]	Train Loss: 2.033204	Val Loss: 2.048629	Val Acc: 35
Train Epoch: 7 [0/49000 (0%)]	Train Loss: 1.857254	Val Loss: 2.055948	Val Acc: 32
Train Epoch: 7 [1280/49000 (3%)]	Train Loss: 1.823337	Val Loss: 2.014544	Val Acc: 34
Train Epoch: 7 [2560/49000 (5%)]	Train Loss: 1.915416	Val Loss: 2.006797	Val Acc: 36
Train Epoch: 7 [3840/49000 (8%)]	Train Loss: 1.995527	Val Loss: 1.956905	Val Acc: 35
Train Epoch: 7 [5120/49000 (10%)]	Train Loss: 1.944054	Val Loss: 2.011620	Val Acc: 33
Train Epoch: 7 [6400/49000 (13%)]	Train Loss: 1.879048	Val Loss: 2.022371	Val Acc: 32
Train Epoch: 7 [7680/49000 (16%)]	Train Loss: 1.696462	Val Loss: 1.998282	Val Acc: 34
Train Epoch: 7 [8960/49000 (18%)]	Train Loss: 1.821939	Val Loss: 2.031080	Val Acc: 31
Train Epoch: 7 [10240/49000 (21%)]	Train Loss: 1.783196	Val Loss: 1.959485	Val Acc: 33
Train Epoch: 7 [11520/49000 (23%)]	Train Loss: 1.891597	Val Loss: 1.941311	Val Acc: 35
Train Epoch: 7 [12800/49000 (26%)]	Train Loss: 1.885857	Val Loss: 1.938082	Val Acc: 34
Train Epoch: 7 [14080/49000 (29%)]	Train Loss: 1.541209	Val Loss: 1.967513	Val Acc: 35
Train Epoch: 7 [15360/49000 (31%)]	Train Loss: 1.898733	Val Loss: 1.969456	Val Acc: 34
